Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment
C(c3cccnc3,5,0.13542795232936078,5,7.042253521126761
(c3ccncc3),5,0.13542795232936078,5,7.042253521126761
-](F)(F)[N,5,0.13542795232936078,5,7.042253521126761
B-](F)(F)[,5,0.13542795232936078,5,7.042253521126761
C(c4ccccc4,5,0.13542795232936078,3,4.225352112676056
F)(F)n3ccc,5,0.13542795232936078,5,7.042253521126761
C(c3ccncc3,5,0.13542795232936078,5,7.042253521126761
(c4ccccc4),5,0.13542795232936078,3,4.225352112676056
C(=C(c3ccc,5,0.13542795232936078,5,7.042253521126761
](F)(F)[N+,5,0.13542795232936078,5,7.042253521126761
1ccc(C2=C3,5,0.13542795232936078,5,7.042253521126761
(F)(F)[N+],5,0.13542795232936078,5,7.042253521126761
c2ccccc2)c,5,0.13542795232936078,4,5.633802816901409
)(F)n3cccc,5,0.13542795232936078,5,7.042253521126761
(F)n3cccc3,5,0.13542795232936078,5,7.042253521126761
F)n3cccc32,5,0.13542795232936078,5,7.042253521126761
)n3cccc32),5,0.13542795232936078,5,7.042253521126761
(c3cccnc3),5,0.13542795232936078,5,7.042253521126761
n1[B-]2(F),4,0.10834236186348861,4,5.633802816901409
COc1ccc(C2,4,0.10834236186348861,4,5.633802816901409
=C(c2ccncc,4,0.10834236186348861,4,5.633802816901409
ccc2C(=C2C,4,0.10834236186348861,4,5.633802816901409
C(c2ccncc2,4,0.10834236186348861,4,5.633802816901409
Oc1ccc(C2=,4,0.10834236186348861,4,5.633802816901409
cccc2C(=C2,4,0.10834236186348861,4,5.633802816901409
C(c2cccs2),4,0.10834236186348861,4,5.633802816901409
